url,title,content,chunk_number,total_chunks,character_count,content_type
https://wiki.nanofab.ucsb.edu/wiki/Lithography_Recipes,Lithography_Recipes - table_4 - Row 66,"{""Coating Material"":"""",""Route/Chain"":"""",""Name: (User: \""\""UCSB Users\""\"")"":""BAKE-135C-90S-DEV[MIF300]-SPIN[300RPM]-45S"",""Spin Speed (krpm)"":""same as above"",""Bake Temp"":""same as above"",""Notes"":""same as above""}",66,75,208,table_row
https://wiki.nanofab.ucsb.edu/wiki/Lithography_Recipes,Lithography_Recipes - table_4 - Row 67,"{""Coating Material"":""Developing"",""Route/Chain"":""Route"",""Name: (User: \""\""UCSB Users\""\"")"":""To only develop wafer using AZ300MIF and water rinse 60sec (No PEB) WARNING: DO NOT USE ANY OTHER DEVELOPER RECIPES OTHER THAN THE ONES LISTED HERE (or equipment damage may occur!)"",""Spin Speed (krpm)"":""To only develop wafer using AZ300MIF and water rinse 60sec (No PEB) WARNING: DO NOT USE ANY OTHER DEVELOPER RECIPES OTHER THAN THE ONES LISTED HERE (or equipment damage may occur!)"",""Bake Temp"":""To only develop wafer using AZ300MIF and water rinse 60sec (No PEB) WARNING: DO NOT USE ANY OTHER DEVELOPER RECIPES OTHER THAN THE ONES LISTED HERE (or equipment damage may occur!)"",""Notes"":""To only develop wafer using AZ300MIF and water rinse 60sec (No PEB) WARNING: DO NOT USE ANY OTHER DEVELOPER RECIPES OTHER THAN THE ONES LISTED HERE (or equipment damage may occur!)""}",67,75,862,table_row
https://wiki.nanofab.ucsb.edu/wiki/Lithography_Recipes,Lithography_Recipes - table_4 - Row 68,"{""Coating Material"":""Varying developer time"",""Route/Chain"":"""",""Name: (User: \""\""UCSB Users\""\"")"":""DEV[MIF300]-SPIN[300RPM]-10S"",""Spin Speed (krpm)"":""Developer chuck: 300rpm"",""Bake Temp"":""135°C"",""Notes"":""Requires: HP1=135°C""}",68,75,224,table_row
https://wiki.nanofab.ucsb.edu/wiki/Lithography_Recipes,Lithography_Recipes - table_4 - Row 69,"{""Coating Material"":"""",""Route/Chain"":"""",""Name: (User: \""\""UCSB Users\""\"")"":""DEV[MIF300]-SPIN[300RPM]-15S"",""Spin Speed (krpm)"":""same as above"",""Bake Temp"":""same as above"",""Notes"":""same as above""}",69,75,194,table_row
https://wiki.nanofab.ucsb.edu/wiki/Lithography_Recipes,Lithography_Recipes - table_4 - Row 70,"{""Coating Material"":"""",""Route/Chain"":"""",""Name: (User: \""\""UCSB Users\""\"")"":""DEV[MIF300]-SPIN[300RPM]-20S"",""Spin Speed (krpm)"":""same as above"",""Bake Temp"":""same as above"",""Notes"":""same as above""}",70,75,194,table_row
https://wiki.nanofab.ucsb.edu/wiki/Lithography_Recipes,Lithography_Recipes - table_4 - Row 71,"{""Coating Material"":"""",""Route/Chain"":"""",""Name: (User: \""\""UCSB Users\""\"")"":""DEV[MIF300]-SPIN[300RPM]-25S"",""Spin Speed (krpm)"":""same as above"",""Bake Temp"":""same as above"",""Notes"":""same as above""}",71,75,194,table_row
https://wiki.nanofab.ucsb.edu/wiki/Lithography_Recipes,Lithography_Recipes - table_4 - Row 72,"{""Coating Material"":"""",""Route/Chain"":"""",""Name: (User: \""\""UCSB Users\""\"")"":""DEV[MIF300]-SPIN[300RPM]-30S"",""Spin Speed (krpm)"":""same as above"",""Bake Temp"":""same as above"",""Notes"":""same as above""}",72,75,194,table_row
https://wiki.nanofab.ucsb.edu/wiki/Lithography_Recipes,Lithography_Recipes - table_4 - Row 73,"{""Coating Material"":"""",""Route/Chain"":"""",""Name: (User: \""\""UCSB Users\""\"")"":""DEV[MIF300]-SPIN[300RPM]-35S"",""Spin Speed (krpm)"":""same as above"",""Bake Temp"":""same as above"",""Notes"":""same as above""}",73,75,194,table_row
https://wiki.nanofab.ucsb.edu/wiki/Lithography_Recipes,Lithography_Recipes - table_4 - Row 74,"{""Coating Material"":"""",""Route/Chain"":"""",""Name: (User: \""\""UCSB Users\""\"")"":""DEV[MIF300]-SPIN[300RPM]-40S"",""Spin Speed (krpm)"":""same as above"",""Bake Temp"":""same as above"",""Notes"":""same as above""}",74,75,194,table_row
https://wiki.nanofab.ucsb.edu/wiki/Lithography_Recipes,Lithography_Recipes - table_4 - Row 75,"{""Coating Material"":"""",""Route/Chain"":"""",""Name: (User: \""\""UCSB Users\""\"")"":""DEV[MIF300]-SPIN[300RPM]-45S"",""Spin Speed (krpm)"":""same as above"",""Bake Temp"":""same as above"",""Notes"":""same as above""}",75,75,194,table_row
https://wiki.nanofab.ucsb.edu/wiki/Lithography_Recipes,Lithography_Recipes - table_5,"| 0 | 1 | [LINEBREAK] |:----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|:-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------| [LINEBREAK] | Positive Photoresists i-line and broadband AZP4000 (AZ4110; AZ4210; AZ4330) AZ P4620 OCG825 SPR220 (SPR220-3; SPR220-7) SPR955CM (SPR955CM-0.9; SPR955CM-1.8) THMR-3600HP (Thin I-Line & Holography) Evaluation Results: THMR-3600HP Spin Curves for THMR-3600HP Safety Datasheet for THMR-3600HP DUV-248nm UV210-0.3 UV6-0.8 UV26-2.5 Negative Photoresists i-line and broadband AZ5214 AZnLOF5510 AZnLOF2000 (AZnLOF2020; AZnLOF2035; AZnLOF2070) Futurrex NR9-1000PY(use AZ300MIF dev) Futurrex NR9-3000PY(use AZ300MIF dev) Futurrex NR9-6000PY(use AZ300MIF dev) SU-8-2005;2010; 2015 SU-8-2075 DUV-248nm UVN-30-0.8 Underlayers PMGI (PMGI SF3;5;8;11;15) Shipley LOL2000 E-beam resists PMMA (PMMA; P(MMA-MAA) copolymer) maN 2403 Nanoimprinting NX1020 MRI-7020 MR-UVCur21 Ormostamp | Contrast Enhancement Materials CEM365iS Anti-Reflection Coatings XHRiC-11 (i-line) DUV42P-6 (DUV) (For AR2 replacement) DS-K101-304 (DUV developable BARC) Adhesion Promoters HMDS AP3000 BCB Adhesion Promoter Omnicoat; SU-8 Adhesion Promoter Ormoprime08-Ormostsmp Adhesion Promoter Spin-On Dielectrics Low-K Spin-On Dielectrics such as Benzocyclobutane and Spin-on Glass BCB; Cyclotene 3022-46(Not Photosensitive) PhotoBCB; Cyclotene 4024-40(Negative Polarity) BCB Adhesion Notes from Vendor BCB rework Notes from Vendor Spin-on-Glass; Honeywell 512B (Not Photosensitive) Honeywell 512B Apps Data Developers AZ400K (AZ400K; AZ400K1:4) AZ300MIF DS2100 BCB Developer SU-8 Developer 101A Developer (for DUV Flood Exposed PMGI) Photoresist Removers AZ NMP This replaces 1165 AZ300T Remover PG; SU-8 stripper AZ EBR (""""Edge Bead Remover""""; PGMEA) |",1,1,3257,table
